data_ocorrencia,hora_ocorrencia,regiao_administrativa,tipo_crime,descricao_crime,sexo_vitima,idade_vitima,arma_utilizada,status
2023-01-10,10:15,Riacho Fundo Ii,USO E PORTE DE DROGAS,Ocorrência registrada.,Feminino,61,Não,registrado
2023-01-06,23:30,Riacho Fundo Ii,USO E PORTE DE DROGAS,Ocorrência registrada.,Masculino,61,Não,em investigação
2023-01-15,21:15,Riacho Fundo Ii,USO E PORTE DE DROGAS,Ocorrência registrada.,Masculino,24,Não,em investigação
2023-01-08,15:15,Riacho Fundo Ii,USO E PORTE DE DROGAS,Ocorrência registrada.,Masculino,66,Não,registrado
2023-01-16,16:00,Riacho Fundo Ii,USO E PORTE DE DROGAS,Ocorrência registrada.,Masculino,40,Não,em investigação
2023-01-31,09:45,Samambaia,ESTUPRO,Vítima alega abuso em via pública.,Feminino,25,Não,registrado
2023-01-29,20:00,Samambaia,ESTUPRO,Vítima alega abuso em via pública.,Feminino,18,Não,em investigação
2023-01-08,08:30,Samambaia,ESTUPRO,Vítima alega abuso em via pública.,Feminino,24,Não,registrado
2023-01-06,15:15,Samambaia,ESTUPRO,Vítima alega abuso em via pública.,Feminino,13,Não,registrado
2023-01-08,07:00,Samambaia,ESTUPRO,Vítima alega abuso em via pública.,Feminino,25,Não,em investigação
2023-01-20,04:45,Samambaia,ESTUPRO,Vítima alega abuso em via pública.,Feminino,13,Não,em investigação
2023-01-03,17:30,Samambaia,ESTUPRO,Vítima alega abuso em via pública.,Feminino,29,Não,arquivado
2023-01-09,17:30,Samambaia,ESTUPRO,Vítima alega abuso em via pública.,Feminino,20,Não,em investigação
2023-01-14,13:30,Samambaia,ESTUPRO,Vítima alega abuso em via pública.,Feminino,26,Não,registrado
2023-01-19,22:45,Samambaia,ESTUPRO,Vítima alega abuso em via pública.,Masculino,19,Não,registrado
2023-01-18,18:15,Samambaia,ESTUPRO,Vítima alega abuso em via pública.,Feminino,21,Não,em investigação
2023-01-14,05:45,Samambaia,ESTUPRO,Vítima alega abuso em via pública.,Feminino,26,Não,em investigação
2023-01-22,15:00,Samambaia,ESTUPRO,Vítima alega abuso em via pública.,Feminino,24,Não,registrado
2023-01-07,02:30,Samambaia,ESTUPRO,Vítima alega abuso em via pública.,Feminino,23,Não,registrado
2023-01-06,09:00,Samambaia,ESTUPRO,Vítima alega abuso em via pública.,Feminino,18,Não,registrado
2023-01-09,06:45,Samambaia,ESTUPRO,Vítima alega abuso em via pública.,Feminino,30,Não,arquivado
2023-01-06,06:30,Samambaia,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,56,Não,registrado
2023-01-16,05:45,Samambaia,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,21,Não,registrado
2023-01-14,00:45,Samambaia,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,35,Não,registrado
2023-01-12,19:30,Samambaia,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,23,Não,em investigação
2023-01-15,17:00,Samambaia,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,38,Não,em investigação
2023-01-17,08:00,Samambaia,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,39,Não,registrado
2023-01-21,23:00,Samambaia,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,48,Não,registrado
2023-01-05,00:30,Samambaia,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,50,Não,em investigação
2023-01-28,07:15,Samambaia,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,35,Não,registrado
2023-01-15,11:30,Samambaia,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,15,Não,em investigação
2023-01-26,09:30,Samambaia,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,66,Não,em investigação
2023-01-13,04:45,Samambaia,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,67,Não,registrado
2023-01-07,06:30,Samambaia,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,31,Não,em investigação
2023-01-31,08:15,Samambaia,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,37,Não,em investigação
2023-01-11,21:15,Samambaia,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,26,Não,registrado
2023-01-24,00:15,Samambaia,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,24,Não,registrado
2023-01-14,16:15,Samambaia,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,48,Não,em investigação
2023-01-25,01:45,Samambaia,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,48,Não,registrado
2023-01-04,01:00,Samambaia,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,40,Não,registrado
2023-01-26,04:00,Samambaia,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,38,Não,registrado
2023-01-24,02:15,Samambaia,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,69,Não,registrado
2023-01-19,08:00,Samambaia,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,43,Não,em investigação
2023-01-22,13:15,Samambaia,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,22,Não,em investigação
2023-01-25,10:30,Samambaia,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,31,Não,em investigação
2023-01-05,00:00,Samambaia,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,31,Não,em investigação
2023-01-01,14:00,Samambaia,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,55,Não,registrado
2023-01-12,03:15,Samambaia,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,17,Não,em investigação
2023-01-15,02:00,Samambaia,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,58,Não,registrado
2023-01-15,02:45,Samambaia,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,23,Não,registrado
2023-01-10,18:15,Samambaia,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,34,Não,registrado
2023-01-01,05:15,Samambaia,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,68,Não,registrado
2023-01-11,03:30,Samambaia,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,52,Não,registrado
2023-01-30,09:15,Samambaia,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,60,Não,arquivado
2023-01-03,19:15,Samambaia,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,55,Não,registrado
2023-01-14,16:00,Samambaia,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,48,Não,registrado
2023-01-11,22:30,Samambaia,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,51,Não,registrado
2023-01-24,22:15,Samambaia,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,37,Não,registrado
2023-01-25,04:15,Samambaia,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,28,Não,registrado
2023-01-09,00:45,Samambaia,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,32,Não,registrado
2023-01-01,21:00,Samambaia,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,18,Não,registrado
2023-01-13,05:00,Samambaia,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,38,Não,registrado
2023-01-08,05:15,Samambaia,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,28,Não,em investigação
2023-01-16,02:15,Samambaia,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,39,Não,registrado
2023-01-12,17:00,Samambaia,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,27,Não,registrado
2023-01-02,12:45,Samambaia,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,69,Não,registrado
2023-01-25,17:45,Samambaia,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,67,Não,em investigação
2023-01-31,09:45,Samambaia,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,40,Não,arquivado
2023-01-05,20:00,Samambaia,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,70,Não,registrado
2023-01-30,06:45,Samambaia,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,57,Não,arquivado
2023-01-12,10:30,Samambaia,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,41,Não,registrado
2023-01-02,06:15,Samambaia,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,31,Não,em investigação
2023-01-14,17:30,Samambaia,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,28,Não,arquivado
2023-01-24,17:00,Samambaia,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,33,Não,em investigação
2023-01-22,00:30,Samambaia,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,17,Não,registrado
2023-01-10,00:30,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,30,Não,em investigação
2023-01-30,16:45,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,28,Não,registrado
2023-01-05,06:00,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,29,Não,em investigação
2023-01-04,10:00,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,50,Não,em investigação
2023-01-12,23:00,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,58,Não,registrado
2023-01-25,06:30,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,60,Não,em investigação
2023-01-25,04:45,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,25,Não,registrado
2023-01-04,08:00,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,57,Não,registrado
2023-01-09,00:45,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,60,Não,registrado
2023-01-30,10:30,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,25,Não,registrado
2023-01-07,21:45,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,39,Não,arquivado
2023-01-19,14:00,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,38,Não,em investigação
2023-01-21,16:00,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,53,Não,registrado
2023-01-25,22:45,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,32,Não,registrado
2023-01-02,06:45,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,60,Não,em investigação
2023-01-02,17:30,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,27,Não,registrado
2023-01-24,08:00,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,30,Não,em investigação
2023-01-11,17:15,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,55,Não,em investigação
2023-01-31,21:00,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,52,Não,em investigação
2023-01-20,00:00,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,27,Não,em investigação
2023-01-18,05:45,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,34,Não,em investigação
2023-01-19,17:15,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,45,Não,em investigação
2023-01-20,14:00,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,36,Não,registrado
2023-01-07,20:15,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,47,Não,registrado
2023-01-26,19:00,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,32,Não,registrado
2023-01-20,16:00,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,55,Não,registrado
2023-01-06,17:00,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,47,Não,registrado
2023-01-08,21:30,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,32,Não,registrado
2023-01-29,19:30,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,25,Não,em investigação
2023-01-10,11:45,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,25,Não,em investigação
2023-01-01,00:00,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,37,Não,registrado
2023-01-12,15:00,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,60,Não,arquivado
2023-01-12,23:45,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,59,Não,em investigação
2023-01-30,22:45,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,39,Não,em investigação
2023-01-01,00:15,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,33,Não,registrado
2023-01-05,12:45,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,45,Não,arquivado
2023-01-24,18:15,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,32,Não,registrado
2023-01-21,08:00,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,52,Não,arquivado
2023-01-18,03:00,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,56,Não,registrado
2023-01-17,03:00,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,32,Não,registrado
2023-01-17,17:00,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,35,Não,registrado
2023-01-31,19:30,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,48,Não,em investigação
2023-01-20,07:00,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,42,Não,em investigação
2023-01-15,22:30,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,30,Não,registrado
2023-01-29,00:15,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,51,Não,em investigação
2023-01-19,13:00,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,43,Não,registrado
2023-01-28,21:45,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,26,Não,registrado
2023-01-20,18:30,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,54,Não,registrado
2023-01-26,03:00,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,44,Não,registrado
2023-01-03,12:30,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,49,Não,registrado
2023-01-31,01:15,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,38,Não,em investigação
2023-01-26,05:15,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,58,Não,registrado
2023-01-18,15:15,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,26,Não,em investigação
2023-01-21,08:45,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,38,Não,registrado
2023-01-20,23:15,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,45,Não,em investigação
2023-01-20,18:00,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,43,Não,arquivado
2023-01-15,04:45,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,32,Não,arquivado
2023-01-22,07:00,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,30,Não,registrado
2023-01-21,00:00,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,29,Não,arquivado
2023-01-02,05:15,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,44,Não,em investigação
2023-01-26,01:00,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,52,Não,registrado
2023-01-05,18:15,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,41,Não,em investigação
2023-01-04,08:00,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,43,Não,em investigação
2023-01-30,08:00,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,30,Não,arquivado
2023-01-05,12:15,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,47,Não,em investigação
2023-01-02,19:45,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,37,Não,registrado
2023-01-10,01:00,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,32,Não,arquivado
2023-01-15,16:15,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,60,Não,registrado
2023-01-31,02:15,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,27,Não,em investigação
2023-01-10,15:45,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,58,Não,em investigação
2023-01-21,16:30,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,29,Não,registrado
2023-01-27,00:15,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,35,Não,registrado
2023-01-10,18:45,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,50,Não,registrado
2023-01-04,21:00,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,55,Não,registrado
2023-01-02,00:30,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,42,Não,em investigação
2023-01-01,09:15,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,46,Não,em investigação
2023-01-10,05:45,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,40,Não,registrado
2023-01-07,17:45,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,30,Não,em investigação
2023-01-10,10:15,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,25,Não,em investigação
2023-01-28,06:45,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,36,Não,em investigação
2023-01-16,00:30,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,57,Não,arquivado
2023-01-10,11:00,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,41,Não,em investigação
2023-01-18,10:15,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,28,Não,em investigação
2023-01-03,06:15,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,33,Não,registrado
2023-01-15,00:00,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,52,Não,em investigação
2023-01-28,13:00,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,33,Não,registrado
2023-01-14,11:00,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,39,Não,arquivado
2023-01-10,14:15,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,59,Não,registrado
2023-01-21,17:30,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,54,Não,em investigação
2023-01-03,13:00,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,53,Não,em investigação
2023-01-15,05:30,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,40,Não,registrado
2023-01-24,08:45,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,59,Não,registrado
2023-01-05,04:30,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,31,Não,em investigação
2023-01-25,00:30,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,34,Não,em investigação
2023-01-21,19:45,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,31,Não,registrado
2023-01-06,10:45,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,26,Não,em investigação
2023-01-15,11:00,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,54,Não,em investigação
2023-01-15,19:30,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,59,Não,em investigação
2023-01-05,05:30,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,40,Não,em investigação
2023-01-23,10:45,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,58,Não,em investigação
2023-01-22,03:15,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,28,Não,em investigação
2023-01-20,12:00,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,58,Não,em investigação
2023-01-17,10:15,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,58,Não,em investigação
2023-01-05,16:45,Samambaia,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,58,Não,registrado
