data_ocorrencia,hora_ocorrencia,regiao_administrativa,tipo_crime,sexo_vitima,idade_vitima,risco
2023-01-03,06:15,20,3,2,33,1.0269658408339876e-06
2023-01-15,00:00,20,3,2,52,1.0269658408339876e-06
2023-01-28,13:00,20,3,1,33,1.0269658408339876e-06
2023-01-14,11:00,20,3,2,39,1.0269658408339876e-06
2023-01-10,14:15,20,3,1,59,1.0269658408339876e-06
2023-01-21,17:30,20,3,1,54,1.0269658408339876e-06
2023-01-03,13:00,20,3,2,53,1.0269658408339876e-06
2023-01-15,05:30,20,3,1,40,1.0269658408339876e-06
2023-01-24,08:45,20,3,1,59,1.0269658408339876e-06
2023-01-05,04:30,20,3,2,31,1.0269658408339876e-06
2023-01-25,00:30,20,3,2,34,1.0269658408339876e-06
2023-01-21,19:45,20,3,2,31,1.0269658408339876e-06
2023-01-06,10:45,20,3,1,26,1.0269658408339876e-06
2023-01-15,11:00,20,3,1,54,1.0269658408339876e-06
2023-01-15,19:30,20,3,1,59,1.0269658408339876e-06
2023-01-05,05:30,20,3,1,40,1.0269658408339876e-06
2023-01-23,10:45,20,3,1,58,1.0269658408339876e-06
2023-01-22,03:15,20,3,2,28,1.0269658408339876e-06
2023-01-20,12:00,20,3,1,58,1.0269658408339876e-06
2023-01-17,10:15,20,3,2,58,1.0269658408339876e-06
2023-01-05,16:45,20,3,1,58,1.0269658408339876e-06
2023-01-10,09:45,20,3,1,53,1.0269658408339876e-06
2023-01-19,04:30,20,3,1,28,1.0269658408339876e-06
2023-01-15,05:00,20,3,2,40,1.0269658408339876e-06
2023-01-29,11:15,20,3,2,53,1.0269658408339876e-06
2023-01-23,03:30,20,3,2,52,1.0269658408339876e-06
2023-01-14,14:00,20,3,2,34,1.0269658408339876e-06
2023-01-20,10:30,20,3,2,58,1.0269658408339876e-06
2023-01-06,08:00,20,3,2,37,1.0269658408339876e-06
2023-01-21,23:00,20,3,2,44,1.0269658408339876e-06
2023-01-28,06:00,20,3,1,43,1.0269658408339876e-06
2023-01-27,09:45,20,3,2,44,1.0269658408339876e-06
2023-01-01,21:00,20,3,2,56,1.0269658408339876e-06
2023-01-28,14:45,20,3,2,39,1.0269658408339876e-06
2023-01-26,15:45,20,3,2,30,1.0269658408339876e-06
2023-01-15,03:45,20,3,2,28,1.0269658408339876e-06
2023-01-23,12:15,20,3,2,27,1.0269658408339876e-06
2023-01-25,06:30,20,3,2,41,1.0269658408339876e-06
2023-01-25,20:30,20,3,1,53,1.0269658408339876e-06
2023-01-12,20:15,20,3,2,49,1.0269658408339876e-06
2023-01-03,16:15,20,3,2,31,1.0269658408339876e-06
2023-01-29,16:15,20,3,2,35,1.0269658408339876e-06
2023-01-13,16:30,20,3,2,43,1.0269658408339876e-06
2023-01-30,02:30,20,3,2,29,1.0269658408339876e-06
2023-01-24,15:45,20,3,2,38,1.0269658408339876e-06
2023-01-21,19:15,20,3,2,41,1.0269658408339876e-06
2023-01-18,09:30,20,3,1,27,1.0269658408339876e-06
2023-01-22,07:15,20,3,2,48,1.0269658408339876e-06
2023-01-17,11:30,20,3,1,56,1.0269658408339876e-06
2023-01-16,08:30,20,3,2,58,1.0269658408339876e-06
2023-01-25,23:45,20,3,1,25,1.0269658408339876e-06
2023-01-20,02:00,20,3,1,31,1.0269658408339876e-06
2023-01-06,23:30,20,3,2,42,1.0269658408339876e-06
2023-01-24,13:45,20,3,1,59,1.0269658408339876e-06
2023-01-12,02:00,20,3,1,37,1.0269658408339876e-06
2023-01-19,19:45,20,3,1,54,1.0269658408339876e-06
2023-01-19,18:45,20,3,1,37,1.0269658408339876e-06
2023-01-01,10:45,20,3,2,59,1.0269658408339876e-06
2023-01-28,06:45,20,3,1,59,1.0269658408339876e-06
2023-01-15,19:15,20,3,2,45,1.0269658408339876e-06
2023-01-29,20:00,20,3,1,55,1.0269658408339876e-06
2023-01-16,10:45,20,3,2,50,1.0269658408339876e-06
2023-01-19,14:45,20,3,2,41,1.0269658408339876e-06
2023-01-25,07:45,20,3,2,48,1.0269658408339876e-06
2023-01-05,20:15,20,3,1,53,1.0269658408339876e-06
2023-01-13,16:15,20,3,2,31,1.0269658408339876e-06
2023-01-02,23:30,20,3,2,27,1.0269658408339876e-06
2023-01-01,01:00,20,3,1,34,1.0269658408339876e-06
2023-01-17,10:15,20,3,1,37,1.0269658408339876e-06
2023-01-01,12:00,20,3,2,54,1.0269658408339876e-06
2023-01-21,18:00,20,3,1,29,1.0269658408339876e-06
2023-01-05,14:15,20,3,1,42,1.0269658408339876e-06
2023-01-16,20:45,20,3,2,37,1.0269658408339876e-06
2023-01-02,17:15,20,3,2,41,1.0269658408339876e-06
2023-01-17,01:45,20,3,2,54,1.0269658408339876e-06
2023-01-27,04:30,20,3,1,32,1.0269658408339876e-06
2023-01-11,21:30,20,3,2,60,1.0269658408339876e-06
2023-01-26,23:30,20,3,2,50,1.0269658408339876e-06
2023-01-23,13:00,20,3,1,48,1.0269658408339876e-06
2023-01-26,18:45,20,3,1,51,1.0269658408339876e-06
2023-01-06,10:00,20,3,1,30,1.0269658408339876e-06
2023-01-14,21:45,20,3,2,33,1.0269658408339876e-06
2023-01-02,00:15,20,3,1,34,1.0269658408339876e-06
2023-01-15,07:15,20,3,2,36,1.0269658408339876e-06
2023-01-03,04:45,20,3,2,25,1.0269658408339876e-06
2023-01-24,21:00,20,3,2,25,1.0269658408339876e-06
2023-01-03,09:15,20,4,1,21,1.0269658408339876e-06
2023-01-08,08:00,20,4,1,23,1.0269658408339876e-06
2023-01-08,20:00,20,4,1,33,1.0269658408339876e-06
2023-01-20,09:15,20,4,1,54,1.0269658408339876e-06
2023-01-04,10:15,20,4,2,19,1.0269658408339876e-06
2023-01-04,01:45,20,4,1,27,1.0269658408339876e-06
2023-01-08,22:15,20,4,2,60,1.0269658408339876e-06
2023-01-18,16:15,20,4,2,62,1.0269658408339876e-06
2023-01-19,10:30,20,4,1,60,1.0269658408339876e-06
2023-01-28,11:30,20,4,2,38,1.0269658408339876e-06
2023-01-30,18:45,20,4,1,36,1.0269658408339876e-06
2023-01-13,19:45,20,4,1,38,1.0269658408339876e-06
2023-01-20,19:30,20,4,1,53,1.0269658408339876e-06
2023-01-15,18:00,20,4,1,51,1.0269658408339876e-06
2023-01-23,00:00,20,4,2,66,1.0269658408339876e-06
2023-01-26,16:30,20,4,1,51,1.0269658408339876e-06
2023-01-06,12:30,20,4,1,55,1.0269658408339876e-06
2023-01-07,13:30,20,4,1,65,1.0269658408339876e-06
2023-01-03,14:45,20,4,2,44,1.0269658408339876e-06
2023-01-20,03:15,20,4,2,64,1.0269658408339876e-06
2023-01-27,11:30,20,4,2,63,1.0269658408339876e-06
2023-01-16,02:00,20,4,1,52,1.0269658408339876e-06
2023-01-17,14:30,20,4,1,41,1.0269658408339876e-06
2023-01-05,21:15,20,4,1,15,1.0269658408339876e-06
2023-01-21,21:00,20,4,1,39,1.0269658408339876e-06
2023-01-21,03:00,20,4,1,17,1.0269658408339876e-06
2023-01-12,18:30,20,4,1,32,1.0269658408339876e-06
2023-01-03,23:30,20,4,2,49,1.0269658408339876e-06
2023-01-09,18:45,20,4,2,41,1.0269658408339876e-06
2023-01-20,20:00,20,4,1,56,1.0269658408339876e-06
2023-01-30,07:30,20,4,1,63,1.0269658408339876e-06
2023-01-08,08:45,20,4,2,45,1.0269658408339876e-06
2023-01-13,09:30,20,4,2,44,1.0269658408339876e-06
2023-01-09,02:45,20,4,2,53,1.0269658408339876e-06
2023-01-02,05:15,20,4,1,41,1.0269658408339876e-06
2023-01-28,15:30,20,4,1,50,1.0269658408339876e-06
2023-01-15,07:45,20,4,1,69,1.0269658408339876e-06
2023-01-18,15:15,20,4,1,59,1.0269658408339876e-06
2023-01-15,19:15,20,4,1,56,1.0269658408339876e-06
2023-01-02,22:15,20,4,1,68,1.0269658408339876e-06
2023-01-20,02:00,20,4,2,16,1.0269658408339876e-06
2023-01-06,07:15,20,4,2,38,1.0269658408339876e-06
2023-01-15,04:15,20,4,1,34,1.0269658408339876e-06
2023-01-04,00:30,20,4,1,62,1.0269658408339876e-06
2023-01-19,23:30,20,4,1,43,1.0269658408339876e-06
2023-01-20,08:00,20,4,2,30,1.0269658408339876e-06
2023-01-30,09:30,20,4,2,41,1.0269658408339876e-06
2023-01-09,20:15,20,4,2,58,1.0269658408339876e-06
2023-01-17,18:45,20,4,2,20,1.0269658408339876e-06
2023-01-10,02:45,20,4,2,24,1.0269658408339876e-06
2023-01-25,04:00,20,4,2,20,1.0269658408339876e-06
2023-01-05,01:15,20,4,1,34,1.0269658408339876e-06
2023-01-21,22:30,20,4,2,28,1.0269658408339876e-06
2023-01-02,05:30,20,4,1,70,1.0269658408339876e-06
2023-01-05,22:45,20,4,1,29,1.0269658408339876e-06
2023-01-02,08:30,20,4,1,28,1.0269658408339876e-06
2023-01-03,02:30,20,4,2,61,1.0269658408339876e-06
2023-01-26,15:30,20,4,1,65,1.0269658408339876e-06
2023-01-07,01:15,20,4,2,69,1.0269658408339876e-06
2023-01-19,12:15,20,4,2,50,1.0269658408339876e-06
2023-01-03,09:30,20,4,1,66,1.0269658408339876e-06
2023-01-09,12:30,20,4,2,39,1.0269658408339876e-06
2023-01-28,16:30,20,4,1,61,1.0269658408339876e-06
2023-01-01,22:45,20,4,1,34,1.0269658408339876e-06
2023-01-09,10:45,20,4,2,53,1.0269658408339876e-06
2023-01-27,15:15,20,4,1,59,1.0269658408339876e-06
2023-01-23,09:15,20,4,1,49,1.0269658408339876e-06
2023-01-19,18:30,20,4,2,22,1.0269658408339876e-06
2023-01-23,21:30,20,4,2,50,1.0269658408339876e-06
2023-01-01,07:45,20,4,2,62,1.0269658408339876e-06
2023-01-13,15:00,20,4,1,63,1.0269658408339876e-06
2023-01-15,21:45,20,4,1,59,1.0269658408339876e-06
2023-01-21,06:45,20,4,1,39,1.0269658408339876e-06
2023-01-21,23:45,20,4,2,27,1.0269658408339876e-06
2023-01-15,03:30,20,4,1,62,1.0269658408339876e-06
2023-01-06,01:00,20,4,1,58,1.0269658408339876e-06
2023-01-22,13:00,20,4,2,62,1.0269658408339876e-06
2023-01-31,04:15,20,4,2,30,1.0269658408339876e-06
2023-01-03,16:00,20,4,1,25,1.0269658408339876e-06
2023-01-07,04:30,20,4,2,56,1.0269658408339876e-06
2023-01-12,03:45,20,4,1,61,1.0269658408339876e-06
2023-01-22,07:00,20,4,2,29,1.0269658408339876e-06
2023-01-14,21:15,20,4,1,37,1.0269658408339876e-06
2023-01-03,23:45,20,4,2,57,1.0269658408339876e-06
2023-01-08,00:45,20,4,1,20,1.0269658408339876e-06
2023-01-25,19:15,20,4,2,65,1.0269658408339876e-06
2023-01-18,00:00,20,4,2,50,1.0269658408339876e-06
2023-01-08,14:00,20,4,1,15,1.0269658408339876e-06
2023-01-19,20:45,20,4,2,17,1.0269658408339876e-06
2023-01-24,02:15,20,4,2,61,1.0269658408339876e-06
2023-01-02,12:15,20,4,1,21,1.0269658408339876e-06
2023-01-28,07:30,20,4,1,44,1.0269658408339876e-06
2023-01-12,12:30,20,4,2,29,1.0269658408339876e-06
2023-01-13,12:45,20,4,2,45,1.0269658408339876e-06
2023-01-24,01:45,20,4,1,40,1.0269658408339876e-06
2023-01-15,21:15,20,4,1,49,1.0269658408339876e-06
2023-01-06,23:00,20,4,2,47,1.0269658408339876e-06
2023-01-17,12:15,20,4,2,36,1.0269658408339876e-06
2023-01-31,14:00,20,4,2,55,1.0269658408339876e-06
2023-01-06,01:45,20,4,1,31,1.0269658408339876e-06
2023-01-07,06:45,20,4,2,66,1.0269658408339876e-06
2023-01-17,13:30,20,4,2,55,1.0269658408339876e-06
2023-01-23,07:00,20,4,1,24,1.0269658408339876e-06
2023-01-16,22:00,20,4,1,53,1.0269658408339876e-06
2023-01-19,15:00,20,4,2,52,1.0269658408339876e-06
2023-01-17,17:45,20,4,2,63,1.0269658408339876e-06
2023-01-30,06:45,20,4,2,15,1.0269658408339876e-06
2023-01-18,01:45,20,4,1,54,1.0269658408339876e-06
2023-01-21,21:30,20,4,2,46,1.0269658408339876e-06
2023-01-04,08:30,20,4,1,23,1.0269658408339876e-06
2023-01-12,12:30,20,4,1,17,1.0269658408339876e-06
2023-01-28,17:45,20,4,1,50,1.0269658408339876e-06
2023-01-20,01:15,20,4,1,66,1.0269658408339876e-06
2023-01-21,05:30,20,4,2,63,1.0269658408339876e-06
2023-01-11,17:15,20,4,1,45,1.0269658408339876e-06
2023-01-03,07:00,20,4,2,54,1.0269658408339876e-06
2023-01-16,07:45,20,4,2,55,1.0269658408339876e-06
2023-01-12,20:30,20,4,2,54,1.0269658408339876e-06
2023-01-18,07:30,20,4,1,39,1.0269658408339876e-06
2023-01-07,17:00,20,4,2,28,1.0269658408339876e-06
2023-01-30,06:15,20,4,2,70,1.0269658408339876e-06
2023-01-01,22:30,20,4,1,31,1.0269658408339876e-06
2023-01-24,08:45,20,4,2,54,1.0269658408339876e-06
2023-01-11,18:45,20,4,1,54,1.0269658408339876e-06
2023-01-13,22:30,20,4,2,38,1.0269658408339876e-06
2023-01-20,13:15,20,4,1,44,1.0269658408339876e-06
2023-01-19,22:45,20,4,2,58,1.0269658408339876e-06
2023-01-14,06:15,20,4,1,65,1.0269658408339876e-06
2023-01-25,13:45,20,4,2,27,1.0269658408339876e-06
2023-01-09,10:30,20,4,1,25,1.0269658408339876e-06
2023-01-17,15:45,20,4,2,26,1.0269658408339876e-06
2023-01-02,18:45,20,4,1,21,1.0269658408339876e-06
2023-01-19,10:00,20,4,1,31,1.0269658408339876e-06
2023-01-05,14:30,20,4,1,45,1.0269658408339876e-06
2023-01-15,17:30,20,4,1,28,1.0269658408339876e-06
2023-01-27,12:30,20,4,2,69,1.0269658408339876e-06
2023-01-10,11:30,20,4,1,37,1.0269658408339876e-06
2023-01-13,10:45,20,4,2,39,1.0269658408339876e-06
2023-01-24,06:30,20,4,1,49,1.0269658408339876e-06
2023-01-01,02:45,20,4,1,15,1.0269658408339876e-06
2023-01-11,08:15,20,4,1,45,1.0269658408339876e-06
2023-01-15,14:15,20,4,1,37,1.0269658408339876e-06
2023-01-08,14:15,20,4,2,56,1.0269658408339876e-06
2023-01-19,05:45,20,4,2,21,1.0269658408339876e-06
2023-01-21,14:15,20,4,1,17,1.0269658408339876e-06
2023-01-31,02:15,20,4,2,54,1.0269658408339876e-06
2023-01-19,20:30,20,4,2,57,1.0269658408339876e-06
2023-01-04,17:30,20,4,2,65,1.0269658408339876e-06
2023-01-11,02:15,20,4,2,50,1.0269658408339876e-06
2023-01-12,02:15,20,4,2,31,1.0269658408339876e-06
2023-01-25,16:30,20,4,1,50,1.0269658408339876e-06
2023-01-27,16:00,20,4,1,45,1.0269658408339876e-06
2023-01-10,21:30,20,4,2,63,1.0269658408339876e-06
2023-01-11,15:30,20,4,1,23,1.0269658408339876e-06
2023-01-02,01:00,20,4,1,33,1.0269658408339876e-06
2023-01-27,04:00,20,4,2,43,1.0269658408339876e-06
2023-01-16,22:15,20,4,1,55,1.0269658408339876e-06
2023-01-13,01:30,20,4,1,58,1.0269658408339876e-06
2023-01-27,22:45,20,4,1,65,1.0269658408339876e-06
2023-01-18,19:30,20,4,2,61,1.0269658408339876e-06
2023-01-05,17:00,20,4,1,18,1.0269658408339876e-06
2023-01-01,15:45,20,4,1,58,1.0269658408339876e-06
2023-01-09,07:15,20,4,1,61,1.0269658408339876e-06
2023-01-08,07:00,20,4,2,47,1.0269658408339876e-06
2023-01-27,06:15,20,4,2,65,1.0269658408339876e-06
2023-01-27,23:45,20,4,1,65,1.0269658408339876e-06
2023-01-11,14:00,20,4,2,27,1.0269658408339876e-06
2023-01-30,19:45,20,4,1,67,1.0269658408339876e-06
2023-01-28,16:00,20,4,2,56,1.0269658408339876e-06
2023-01-30,09:15,20,4,1,55,1.0269658408339876e-06
2023-01-27,02:15,20,4,2,34,1.0269658408339876e-06
2023-01-17,04:00,20,4,1,46,1.0269658408339876e-06
2023-01-01,17:15,20,4,2,70,1.0269658408339876e-06
2023-01-30,16:30,20,4,1,66,1.0269658408339876e-06
2023-01-03,11:15,20,4,1,68,1.0269658408339876e-06
2023-01-16,04:30,20,4,2,60,1.0269658408339876e-06
2023-01-19,01:30,20,4,2,24,1.0269658408339876e-06
2023-01-02,14:45,20,4,1,43,1.0269658408339876e-06
2023-01-02,07:45,20,4,1,18,1.0269658408339876e-06
2023-01-12,23:45,20,4,1,34,1.0269658408339876e-06
2023-01-10,00:00,20,4,2,27,1.0269658408339876e-06
2023-01-24,05:45,20,4,1,30,1.0269658408339876e-06
2023-01-29,10:00,20,4,2,18,1.0269658408339876e-06
2023-01-02,14:45,20,4,1,50,1.0269658408339876e-06
2023-01-19,05:00,20,4,1,57,1.0269658408339876e-06
2023-01-01,09:45,20,4,2,34,1.0269658408339876e-06
2023-01-30,15:45,20,4,1,29,1.0269658408339876e-06
2023-01-29,13:45,20,4,2,69,1.0269658408339876e-06
2023-01-06,21:15,20,4,2,48,1.0269658408339876e-06
2023-01-29,09:30,20,4,2,16,1.0269658408339876e-06
2023-01-08,07:45,20,4,1,27,1.0269658408339876e-06
2023-01-11,09:15,20,5,2,24,1.0269658408339876e-06
2023-01-13,01:30,20,5,1,43,1.0269658408339876e-06
2023-01-07,09:45,20,5,1,57,1.0269658408339876e-06
2023-01-12,14:15,20,5,2,53,1.0269658408339876e-06
2023-01-25,20:15,20,5,1,48,1.0269658408339876e-06
2023-01-25,17:45,20,5,1,45,1.0269658408339876e-06
2023-01-17,09:30,20,5,1,42,1.0269658408339876e-06
2023-01-24,01:15,20,5,1,27,1.0269658408339876e-06
2023-01-13,14:15,20,5,2,63,1.0269658408339876e-06
2023-01-21,08:15,20,5,2,31,1.0269658408339876e-06
2023-01-08,03:00,20,5,2,36,1.0269658408339876e-06
2023-01-31,12:00,20,5,1,37,1.0269658408339876e-06
2023-01-08,06:30,20,5,2,63,1.0269658408339876e-06
2023-01-22,01:00,20,5,2,42,1.0269658408339876e-06
2023-01-29,06:30,20,5,1,38,1.0269658408339876e-06
2023-01-01,05:30,20,5,1,68,1.0269658408339876e-06
2023-01-18,05:30,20,5,1,34,1.0269658408339876e-06
2023-01-07,12:00,20,5,2,32,1.0269658408339876e-06
2023-01-26,03:15,20,5,1,69,1.0269658408339876e-06
2023-01-20,09:45,20,5,2,45,1.0269658408339876e-06
2023-01-20,22:15,20,5,1,66,1.0269658408339876e-06
2023-01-01,05:00,20,5,2,70,1.0269658408339876e-06
2023-01-09,21:45,20,5,1,67,1.0269658408339876e-06
2023-01-14,23:15,20,5,1,56,1.0269658408339876e-06
2023-01-20,23:45,20,5,2,23,1.0269658408339876e-06
2023-01-24,15:30,20,5,2,34,1.0269658408339876e-06
2023-01-13,05:45,20,5,1,23,1.0269658408339876e-06
2023-01-02,20:45,20,5,2,29,1.0269658408339876e-06
2023-01-05,10:45,20,5,2,62,1.0269658408339876e-06
2023-01-30,14:45,20,5,2,63,1.0269658408339876e-06
2023-01-31,07:00,20,5,1,35,1.0269658408339876e-06
2023-01-04,23:45,20,5,2,65,1.0269658408339876e-06
2023-01-17,09:30,20,5,1,64,1.0269658408339876e-06
2023-01-28,10:45,20,5,1,34,1.0269658408339876e-06
2023-01-02,17:00,20,5,2,21,1.0269658408339876e-06
2023-01-17,15:00,20,5,1,61,1.0269658408339876e-06
2023-01-04,01:45,20,6,2,30,1.0269658408339876e-06
2023-01-09,16:30,20,6,1,59,1.0269658408339876e-06
2023-01-12,12:00,20,6,1,53,1.0269658408339876e-06
2023-01-11,19:30,20,6,1,45,1.0269658408339876e-06
2023-01-22,14:15,20,6,2,15,1.0269658408339876e-06
2023-01-19,05:00,20,6,1,34,1.0269658408339876e-06
2023-01-06,19:45,20,6,1,62,1.0269658408339876e-06
2023-01-22,11:30,20,6,2,55,1.0269658408339876e-06
2023-01-01,05:30,20,6,2,43,1.0269658408339876e-06
2023-01-07,00:45,20,6,2,48,1.0269658408339876e-06
2023-01-15,17:30,20,6,1,40,1.0269658408339876e-06
2023-01-03,03:00,20,6,1,70,1.0269658408339876e-06
2023-01-28,02:45,20,6,1,39,1.0269658408339876e-06
2023-01-16,14:00,20,6,1,45,1.0269658408339876e-06
2023-01-25,23:00,20,6,2,37,1.0269658408339876e-06
2023-01-27,13:45,20,6,2,25,1.0269658408339876e-06
2023-01-11,13:30,20,6,2,40,1.0269658408339876e-06
2023-01-03,13:00,20,6,1,34,1.0269658408339876e-06
2023-01-27,00:45,20,6,1,44,1.0269658408339876e-06
2023-01-18,13:00,20,6,2,63,1.0269658408339876e-06
2023-01-16,21:45,20,6,2,30,1.0269658408339876e-06
2023-01-17,09:00,20,6,2,49,1.0269658408339876e-06
2023-01-11,16:00,20,6,1,25,1.0269658408339876e-06
2023-01-25,09:00,20,6,1,22,1.0269658408339876e-06
2023-01-30,19:00,20,6,1,67,1.0269658408339876e-06
2023-01-15,01:15,20,6,1,38,1.0269658408339876e-06
2023-01-06,00:45,20,6,2,69,1.0269658408339876e-06
2023-01-23,09:45,20,6,1,47,1.0269658408339876e-06
2023-01-30,02:15,20,6,2,43,1.0269658408339876e-06
2023-01-15,08:45,20,6,2,61,1.0269658408339876e-06
2023-01-25,14:30,20,6,2,32,1.0269658408339876e-06
2023-01-19,15:30,20,6,1,65,1.0269658408339876e-06
2023-01-09,22:15,20,6,2,34,1.0269658408339876e-06
2023-01-28,10:00,20,6,1,15,1.0269658408339876e-06
2023-01-04,02:45,20,6,2,67,1.0269658408339876e-06
2023-01-23,01:45,20,6,1,42,1.0269658408339876e-06
2023-01-01,22:45,20,6,2,53,1.0269658408339876e-06
2023-01-10,07:45,20,6,2,48,1.0269658408339876e-06
2023-01-30,10:15,20,7,2,27,1.0269658408339876e-06
2023-01-05,05:15,20,7,2,69,1.0269658408339876e-06
2023-01-20,20:00,20,7,1,23,1.0269658408339876e-06
2023-01-24,11:30,20,7,2,43,1.0269658408339876e-06
2023-01-06,23:45,20,7,1,16,1.0269658408339876e-06
2023-01-05,15:30,20,7,2,27,1.0269658408339876e-06
2023-01-04,09:15,20,7,2,17,1.0269658408339876e-06
2023-01-27,09:15,20,7,2,50,1.0269658408339876e-06
2023-01-29,09:15,20,7,1,58,1.0269658408339876e-06
2023-01-16,14:15,20,7,1,21,1.0269658408339876e-06
2023-01-06,18:15,20,7,1,26,1.0269658408339876e-06
2023-01-15,16:15,20,7,1,64,1.0269658408339876e-06
2023-01-23,11:15,20,7,1,55,1.0269658408339876e-06
2023-01-05,08:00,20,7,1,31,1.0269658408339876e-06
2023-01-30,17:45,20,7,2,55,1.0269658408339876e-06
2023-01-08,12:15,20,7,2,35,1.0269658408339876e-06
2023-01-23,10:00,20,7,1,62,1.0269658408339876e-06
2023-01-17,21:00,20,7,2,39,1.0269658408339876e-06
2023-01-28,12:00,20,7,1,16,1.0269658408339876e-06
2023-01-14,08:45,20,7,2,39,1.0269658408339876e-06
2023-01-08,09:00,20,7,2,28,1.0269658408339876e-06
2023-01-27,06:00,20,7,1,48,1.0269658408339876e-06
2023-01-16,08:15,20,7,2,38,1.0269658408339876e-06
2023-01-02,12:15,20,7,1,23,1.0269658408339876e-06
2023-01-27,16:30,20,7,2,43,1.0269658408339876e-06
2023-01-17,07:45,20,7,1,49,1.0269658408339876e-06
2023-01-28,09:00,20,7,1,40,1.0269658408339876e-06
2023-01-21,19:15,20,7,1,32,1.0269658408339876e-06
2023-01-18,07:30,20,8,2,47,1.0269658408339876e-06
2023-01-06,12:45,20,8,2,58,1.0269658408339876e-06
2023-01-21,01:30,20,8,2,50,1.0269658408339876e-06
2023-01-20,22:15,20,8,2,68,1.0269658408339876e-06
2023-01-12,10:30,20,8,2,64,1.0269658408339876e-06
2023-01-25,20:15,20,8,1,70,1.0269658408339876e-06
2023-01-03,05:15,20,8,2,38,1.0269658408339876e-06
2023-01-14,18:15,20,8,2,62,1.0269658408339876e-06
2023-01-30,07:45,20,8,2,17,1.0269658408339876e-06
2023-01-15,15:45,20,8,1,45,1.0269658408339876e-06
2023-01-27,10:00,20,8,1,48,1.0269658408339876e-06
2023-01-26,12:45,20,8,1,26,1.0269658408339876e-06
2023-01-02,14:15,20,8,2,31,1.0269658408339876e-06
2023-01-13,22:45,20,8,2,59,1.0269658408339876e-06
2023-01-13,08:15,20,8,2,53,1.0269658408339876e-06
2023-01-05,15:00,20,8,2,60,1.0269658408339876e-06
2023-01-01,02:30,20,8,1,52,1.0269658408339876e-06
2023-01-10,05:30,20,8,2,27,1.0269658408339876e-06
2023-01-29,21:30,20,8,2,16,1.0269658408339876e-06
2023-01-15,11:15,20,8,1,47,1.0269658408339876e-06
2023-01-03,23:00,20,8,2,67,1.0269658408339876e-06
2023-01-30,01:30,20,8,1,60,1.0269658408339876e-06
2023-01-16,02:15,20,8,1,27,1.0269658408339876e-06
2023-01-21,23:45,20,8,2,18,1.0269658408339876e-06
2023-01-07,02:00,20,8,2,58,1.0269658408339876e-06
2023-01-11,16:15,20,8,1,29,1.0269658408339876e-06
2023-01-14,05:30,20,8,1,56,1.0269658408339876e-06
2023-01-15,01:30,20,8,2,36,1.0269658408339876e-06
2023-01-11,05:45,20,8,2,49,1.0269658408339876e-06
2023-01-30,12:45,20,8,1,49,1.0269658408339876e-06
2023-01-22,00:45,20,8,1,39,1.0269658408339876e-06
2023-01-02,03:30,20,8,2,57,1.0269658408339876e-06
2023-01-20,11:15,20,8,1,42,1.0269658408339876e-06
2023-01-09,04:00,20,8,1,43,1.0269658408339876e-06
2023-01-03,10:30,20,8,2,60,1.0269658408339876e-06
2023-01-09,04:30,20,8,2,49,1.0269658408339876e-06
2023-01-07,19:00,20,8,1,22,1.0269658408339876e-06
2023-01-06,05:45,20,8,1,20,1.0269658408339876e-06
2023-01-26,21:00,20,9,1,67,1.0269658408339876e-06
2023-01-28,07:00,20,9,1,55,1.0269658408339876e-06
2023-01-07,23:30,20,9,1,29,1.0269658408339876e-06
2023-01-08,08:15,20,9,1,21,1.0269658408339876e-06
2023-01-19,04:15,20,9,2,55,1.0269658408339876e-06
2023-01-15,09:30,20,10,2,58,1.0269658408339876e-06
2023-01-17,10:45,20,10,2,46,1.0269658408339876e-06
2023-01-14,00:45,20,10,1,67,1.0269658408339876e-06
2023-01-02,06:30,20,10,2,37,1.0269658408339876e-06
2023-01-07,01:30,20,10,1,28,1.0269658408339876e-06
2023-01-16,22:45,20,10,2,45,1.0269658408339876e-06
2023-01-18,14:15,20,10,2,24,1.0269658408339876e-06
2023-01-24,18:45,20,10,2,68,1.0269658408339876e-06
2023-01-19,02:00,20,10,2,31,1.0269658408339876e-06
2023-01-20,04:00,20,10,1,36,1.0269658408339876e-06
2023-01-02,10:00,20,10,2,28,1.0269658408339876e-06
2023-01-13,13:00,20,10,1,33,1.0269658408339876e-06
2023-01-21,00:00,20,10,1,23,1.0269658408339876e-06
2023-01-26,11:15,20,10,1,51,1.0269658408339876e-06
2023-01-02,11:30,20,10,1,24,1.0269658408339876e-06
2023-01-07,23:45,20,10,1,59,1.0269658408339876e-06
2023-01-19,20:30,20,10,2,25,1.0269658408339876e-06
2023-01-29,07:15,20,10,2,57,1.0269658408339876e-06
2023-01-05,04:30,20,10,1,27,1.0269658408339876e-06
2023-01-07,22:45,20,10,2,34,1.0269658408339876e-06
2023-01-03,02:15,20,10,1,39,1.0269658408339876e-06
2023-01-21,01:45,20,10,2,25,1.0269658408339876e-06
2023-01-19,00:45,20,10,2,19,1.0269658408339876e-06
